StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention,Q1,gender,age,education,PROLIFIC_PID,id,discipline,impressiveness,learn,impressed,competence,trust,consensus,Submission id,Status.y,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
2024-03-07 17:44:47,2024-03-07 17:46:59,0,86.5.140.209,100,131,1,2024-03-07 17:46:59,R_2tnWHthgzlzibiV,NA,NA,NA,NA,51.5888,-0.0247,anonymous,EN,1,I pay attention,NA,male,43,6,5daed30cfce7b000156c8bd3,21,archeo,basic,4,2,2,4,4,65e9eef9f2988db0f6632487,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:45Z,2024-03-07T16:47:00Z,NA,2024-03-07T16:47:03Z,136,C232A6J3,27,Male,Asian,Tanzania,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:47,2024-03-07 17:46:59,0,86.5.140.209,100,131,1,2024-03-07 17:46:59,R_2tnWHthgzlzibiV,NA,NA,NA,NA,51.5888,-0.0247,anonymous,EN,1,I pay attention,NA,male,43,6,5daed30cfce7b000156c8bd3,21,entom,imp,3,4,2,3,4,65e9eef9f2988db0f6632487,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:45Z,2024-03-07T16:47:00Z,NA,2024-03-07T16:47:03Z,136,C232A6J3,27,Male,Asian,Tanzania,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:50,2024-03-07 17:47:00,0,147.148.93.58,100,130,1,2024-03-07 17:47:00,R_2TnIces52t26z2l,NA,NA,NA,NA,54.8706,-2.946,anonymous,EN,1,I pay attention,NA,female,58,5,552a8dd1fdf99b4e4716e81b,22,archeo,imp,4,4,3,3,4,65e9eefb3d17ab5e238edeed,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:47Z,2024-03-07T16:47:02Z,NA,2024-03-07T16:47:04Z,135,C232A6J3,1913,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:50,2024-03-07 17:47:00,0,147.148.93.58,100,130,1,2024-03-07 17:47:00,R_2TnIces52t26z2l,NA,NA,NA,NA,54.8706,-2.946,anonymous,EN,1,I pay attention,NA,female,58,5,552a8dd1fdf99b4e4716e81b,22,entom,basic,2,3,3,3,3,65e9eefb3d17ab5e238edeed,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:47Z,2024-03-07T16:47:02Z,NA,2024-03-07T16:47:04Z,135,C232A6J3,1913,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:45:03,2024-03-07 17:47:03,0,86.129.249.73,100,120,1,2024-03-07 17:47:03,R_31dK0OmVXaADUtk,NA,NA,NA,NA,52.4241,-1.8404,anonymous,EN,1,I pay attention,NA,male,30,3,63e5eb956eab1f2740ac6289,23,archeo,imp,4,3,3,3,4,65e9ef010f63657e89fa1338,AWAITING REVIEW,Not Applicable,2024-03-07T16:45:01Z,2024-03-07T16:47:04Z,NA,2024-03-07T16:47:06Z,123,C232A6J3,1056,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2024-03-07 17:45:03,2024-03-07 17:47:03,0,86.129.249.73,100,120,1,2024-03-07 17:47:03,R_31dK0OmVXaADUtk,NA,NA,NA,NA,52.4241,-1.8404,anonymous,EN,1,I pay attention,NA,male,30,3,63e5eb956eab1f2740ac6289,23,entom,basic,2,1,3,1,1,65e9ef010f63657e89fa1338,AWAITING REVIEW,Not Applicable,2024-03-07T16:45:01Z,2024-03-07T16:47:04Z,NA,2024-03-07T16:47:06Z,123,C232A6J3,1056,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2024-03-07 17:44:45,2024-03-07 17:47:05,0,82.15.32.54,100,140,1,2024-03-07 17:47:07,R_2h6ak8KfNx5uiOt,NA,NA,NA,NA,51.7683,0.1456,anonymous,EN,1,I pay attention,NA,female,49,5,5efa358d3b02ed8465b9a726,24,archeo,imp,2,3,3,3,4,65e9eef91605507b17738079,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:41Z,2024-03-07T16:47:08Z,NA,2024-03-07T16:47:09Z,147,C232A6J3,1942,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2024-03-07 17:44:45,2024-03-07 17:47:05,0,82.15.32.54,100,140,1,2024-03-07 17:47:07,R_2h6ak8KfNx5uiOt,NA,NA,NA,NA,51.7683,0.1456,anonymous,EN,1,I pay attention,NA,female,49,5,5efa358d3b02ed8465b9a726,24,entom,basic,2,3,3,3,4,65e9eef91605507b17738079,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:41Z,2024-03-07T16:47:08Z,NA,2024-03-07T16:47:09Z,147,C232A6J3,1942,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2024-03-07 17:44:44,2024-03-07 17:47:08,0,86.21.166.36,100,143,1,2024-03-07 17:47:09,R_2OwScew1ZuxSjBl,NA,NA,NA,NA,51.5645,0.4574,anonymous,EN,1,I pay attention,NA,female,35,3,5a8a8de6000dab00018cc170,25,archeo,imp,3,4,3,3,3,65e9eef717a471e05ee04aaf,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:39Z,2024-03-07T16:47:09Z,NA,2024-03-07T16:47:10Z,151,C232A6J3,1587,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2024-03-07 17:44:44,2024-03-07 17:47:08,0,86.21.166.36,100,143,1,2024-03-07 17:47:09,R_2OwScew1ZuxSjBl,NA,NA,NA,NA,51.5645,0.4574,anonymous,EN,1,I pay attention,NA,female,35,3,5a8a8de6000dab00018cc170,25,entom,basic,2,4,4,4,4,65e9eef717a471e05ee04aaf,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:39Z,2024-03-07T16:47:09Z,NA,2024-03-07T16:47:10Z,151,C232A6J3,1587,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2024-03-07 17:44:43,2024-03-07 17:47:16,0,129.67.132.72,100,153,1,2024-03-07 17:47:17,R_2arD1TuDWhCmTg0,NA,NA,NA,NA,51.7665,-1.2829,anonymous,EN,1,I pay attention,NA,female,36,5,6441071db76c204f70e132fc,26,archeo,basic,3,5,4,3,4,65e9eeef7b5533e44d8edd71,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:42Z,2024-03-07T16:47:18Z,NA,2024-03-07T16:47:19Z,157,C232A6J3,471,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:43,2024-03-07 17:47:16,0,129.67.132.72,100,153,1,2024-03-07 17:47:17,R_2arD1TuDWhCmTg0,NA,NA,NA,NA,51.7665,-1.2829,anonymous,EN,1,I pay attention,NA,female,36,5,6441071db76c204f70e132fc,26,entom,imp,4,4,3,3,4,65e9eeef7b5533e44d8edd71,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:42Z,2024-03-07T16:47:18Z,NA,2024-03-07T16:47:19Z,157,C232A6J3,471,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:43,2024-03-07 17:47:17,0,86.179.176.215,100,154,1,2024-03-07 17:47:18,R_2rH4sn0gyBzUstz,NA,NA,NA,NA,50.8546,0.5362,anonymous,EN,1,I pay attention,NA,male,56,3,5f0dafdb774977037b78d444,27,archeo,basic,3,4,3,2,4,65e9eef6276498a5b786aacf,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:41Z,2024-03-07T16:47:22Z,NA,2024-03-07T16:47:23Z,162,C232A6J3,1550,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:43,2024-03-07 17:47:17,0,86.179.176.215,100,154,1,2024-03-07 17:47:18,R_2rH4sn0gyBzUstz,NA,NA,NA,NA,50.8546,0.5362,anonymous,EN,1,I pay attention,NA,male,56,3,5f0dafdb774977037b78d444,27,entom,imp,5,5,4,3,4,65e9eef6276498a5b786aacf,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:41Z,2024-03-07T16:47:22Z,NA,2024-03-07T16:47:23Z,162,C232A6J3,1550,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:48,2024-03-07 17:47:18,0,31.185.200.104,100,150,1,2024-03-07 17:47:18,R_2JF4cDNFWuzXLPi,NA,NA,NA,NA,56.0115,-2.8586,anonymous,EN,1,I pay attention,NA,female,41,5,57d2edf35e9bc90001f76b06,28,archeo,imp,4,4,4,3,4,65e9eefbeedec42c8e6d47df,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:46Z,2024-03-07T16:47:20Z,NA,2024-03-07T16:47:20Z,155,C232A6J3,489,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2024-03-07 17:44:48,2024-03-07 17:47:18,0,31.185.200.104,100,150,1,2024-03-07 17:47:18,R_2JF4cDNFWuzXLPi,NA,NA,NA,NA,56.0115,-2.8586,anonymous,EN,1,I pay attention,NA,female,41,5,57d2edf35e9bc90001f76b06,28,entom,basic,1,3,3,3,4,65e9eefbeedec42c8e6d47df,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:46Z,2024-03-07T16:47:20Z,NA,2024-03-07T16:47:20Z,155,C232A6J3,489,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2024-03-07 17:44:56,2024-03-07 17:47:19,0,82.25.185.75,100,143,1,2024-03-07 17:47:19,R_2pnXNfhshdBHuGN,NA,NA,NA,NA,51.5564,0.0714,anonymous,EN,1,i pay attention,NA,female,35,4,5d20b0157e17470001e1c635,29,archeo,imp,4,4,4,4,5,65e9eefe9b3216a9fc501fda,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:52Z,2024-03-07T16:47:23Z,NA,2024-03-07T16:47:24Z,151,C232A6J3,618,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2024-03-07 17:44:56,2024-03-07 17:47:19,0,82.25.185.75,100,143,1,2024-03-07 17:47:19,R_2pnXNfhshdBHuGN,NA,NA,NA,NA,51.5564,0.0714,anonymous,EN,1,i pay attention,NA,female,35,4,5d20b0157e17470001e1c635,29,entom,basic,1,5,2,3,4,65e9eefe9b3216a9fc501fda,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:52Z,2024-03-07T16:47:23Z,NA,2024-03-07T16:47:24Z,151,C232A6J3,618,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2024-03-07 17:44:40,2024-03-07 17:47:23,0,90.240.87.27,100,162,1,2024-03-07 17:47:23,R_2YkRCCb7CjYVRzj,NA,NA,NA,NA,55.8557,-4.2104,anonymous,EN,1,I pay attention,NA,male,40,2,5601ab2ea66d100012d5c38a,30,archeo,basic,4,5,4,4,5,65e9eef1c943af44dc279703,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:38Z,2024-03-07T16:47:25Z,NA,2024-03-07T16:47:26Z,167,C232A6J3,2064,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:40,2024-03-07 17:47:23,0,90.240.87.27,100,162,1,2024-03-07 17:47:23,R_2YkRCCb7CjYVRzj,NA,NA,NA,NA,55.8557,-4.2104,anonymous,EN,1,I pay attention,NA,male,40,2,5601ab2ea66d100012d5c38a,30,entom,imp,4,5,5,5,4,65e9eef1c943af44dc279703,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:38Z,2024-03-07T16:47:25Z,NA,2024-03-07T16:47:26Z,167,C232A6J3,2064,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:42,2024-03-07 17:47:24,0,78.105.136.97,100,162,1,2024-03-07 17:47:25,R_2q3ehrJXsC1p0sO,NA,NA,NA,NA,53.5024,-2.5224,anonymous,EN,1,I pay attention,NA,female,33,6,59d3bb3200d4940001817436,31,archeo,basic,2,4,3,3,3,65e9eef840b28fb2e3938366,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:40Z,2024-03-07T16:47:27Z,NA,2024-03-07T16:47:27Z,167,C232A6J3,548,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:42,2024-03-07 17:47:24,0,78.105.136.97,100,162,1,2024-03-07 17:47:25,R_2q3ehrJXsC1p0sO,NA,NA,NA,NA,53.5024,-2.5224,anonymous,EN,1,I pay attention,NA,female,33,6,59d3bb3200d4940001817436,31,entom,imp,2,3,3,3,2,65e9eef840b28fb2e3938366,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:40Z,2024-03-07T16:47:27Z,NA,2024-03-07T16:47:27Z,167,C232A6J3,548,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:40:41,2024-03-07 17:47:25,0,185.69.144.102,100,403,1,2024-03-07 17:47:25,R_1HjLc5UciHfsUT3,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,I pay attention,NA,male,58,2,6396044f6ae489bb820c67a5,32,archeo,imp,3,3,4,4,4,65e9edea9d4ee8777df1ba66,AWAITING REVIEW,Not Applicable,2024-03-07T16:40:24Z,2024-03-07T16:47:29Z,NA,2024-03-07T16:47:29Z,425,C232A6J3,1117,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:40:41,2024-03-07 17:47:25,0,185.69.144.102,100,403,1,2024-03-07 17:47:25,R_1HjLc5UciHfsUT3,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,I pay attention,NA,male,58,2,6396044f6ae489bb820c67a5,32,entom,basic,4,3,4,4,4,65e9edea9d4ee8777df1ba66,AWAITING REVIEW,Not Applicable,2024-03-07T16:40:24Z,2024-03-07T16:47:29Z,NA,2024-03-07T16:47:29Z,425,C232A6J3,1117,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:50,2024-03-07 17:47:26,0,92.28.107.183,100,155,1,2024-03-07 17:47:26,R_2JrAkbeTriXbZVp,NA,NA,NA,NA,50.2243,-5.2586,anonymous,EN,1,I pay attention,NA,female,49,5,5d542c3a5af5900019bc80c4,33,archeo,basic,2,3,3,3,4,65e9eef993bce5ac2d1cb8f4,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:45Z,2024-03-07T16:47:28Z,NA,2024-03-07T16:47:29Z,164,C232A6J3,2538,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:50,2024-03-07 17:47:26,0,92.28.107.183,100,155,1,2024-03-07 17:47:26,R_2JrAkbeTriXbZVp,NA,NA,NA,NA,50.2243,-5.2586,anonymous,EN,1,I pay attention,NA,female,49,5,5d542c3a5af5900019bc80c4,33,entom,imp,3,4,4,3,4,65e9eef993bce5ac2d1cb8f4,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:45Z,2024-03-07T16:47:28Z,NA,2024-03-07T16:47:29Z,164,C232A6J3,2538,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:54,2024-03-07 17:47:30,0,82.43.106.11,100,155,1,2024-03-07 17:47:30,R_2rAybtlPZomPUcN,NA,NA,NA,NA,51.1398,-0.1206,anonymous,EN,1,I pay attention,NA,male,48,6,63d79fcd741f9cfb2f87152f,34,archeo,imp,2,4,3,4,3,65e9eeffa84b89b747ccc3d3,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:53Z,2024-03-07T16:47:31Z,NA,2024-03-07T16:47:33Z,159,C232A6J3,1444,Male,Black,Nigeria,United Kingdom,United Kingdom,English,No,Other
2024-03-07 17:44:54,2024-03-07 17:47:30,0,82.43.106.11,100,155,1,2024-03-07 17:47:30,R_2rAybtlPZomPUcN,NA,NA,NA,NA,51.1398,-0.1206,anonymous,EN,1,I pay attention,NA,male,48,6,63d79fcd741f9cfb2f87152f,34,entom,basic,3,5,4,5,3,65e9eeffa84b89b747ccc3d3,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:53Z,2024-03-07T16:47:31Z,NA,2024-03-07T16:47:33Z,159,C232A6J3,1444,Male,Black,Nigeria,United Kingdom,United Kingdom,English,No,Other
2024-03-07 17:44:44,2024-03-07 17:47:36,0,82.17.162.145,100,172,1,2024-03-07 17:47:36,R_2zi5rgxkdZq4Acv,NA,NA,NA,NA,54.4546,-6.3836,anonymous,EN,1,I pay attention,NA,female,27,3,629f2a3b1a0be32b974e01d7,35,archeo,imp,5,5,5,5,4,65e9eef6c04f60e3c692e280,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:41Z,2024-03-07T16:47:39Z,NA,2024-03-07T16:47:40Z,179,C232A6J3,783,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:44,2024-03-07 17:47:36,0,82.17.162.145,100,172,1,2024-03-07 17:47:36,R_2zi5rgxkdZq4Acv,NA,NA,NA,NA,54.4546,-6.3836,anonymous,EN,1,I pay attention,NA,female,27,3,629f2a3b1a0be32b974e01d7,35,entom,basic,4,4,4,4,4,65e9eef6c04f60e3c692e280,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:41Z,2024-03-07T16:47:39Z,NA,2024-03-07T16:47:40Z,179,C232A6J3,783,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:54,2024-03-07 17:47:37,0,81.107.173.232,100,163,1,2024-03-07 17:47:37,R_233wfefODFrUJDy,NA,NA,NA,NA,51.8053,-0.8086,anonymous,EN,1,I pay attention,NA,male,35,5,5f9802a1306ea3045e8c0b43,36,archeo,basic,2,3,3,4,4,65e9ef04990d240b056127b8,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:52Z,2024-03-07T16:47:38Z,NA,2024-03-07T16:47:39Z,166,C232A6J3,2247,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
2024-03-07 17:44:54,2024-03-07 17:47:37,0,81.107.173.232,100,163,1,2024-03-07 17:47:37,R_233wfefODFrUJDy,NA,NA,NA,NA,51.8053,-0.8086,anonymous,EN,1,I pay attention,NA,male,35,5,5f9802a1306ea3045e8c0b43,36,entom,imp,4,4,4,5,3,65e9ef04990d240b056127b8,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:52Z,2024-03-07T16:47:38Z,NA,2024-03-07T16:47:39Z,166,C232A6J3,2247,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
2024-03-07 17:44:49,2024-03-07 17:47:34,0,86.14.59.58,100,165,1,2024-03-07 17:47:37,R_1wnO3MpWP7vU7Np,NA,NA,NA,NA,52.4918,-1.8598,anonymous,EN,1,I pay attention,NA,male,20,2,63b72f35b337507ff1b69f00,37,archeo,imp,4,5,5,4,4,65e9eefa30d867a9969ab8a3,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:45Z,2024-03-07T16:47:37Z,NA,2024-03-07T16:47:38Z,173,C232A6J3,760,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
2024-03-07 17:44:49,2024-03-07 17:47:34,0,86.14.59.58,100,165,1,2024-03-07 17:47:37,R_1wnO3MpWP7vU7Np,NA,NA,NA,NA,52.4918,-1.8598,anonymous,EN,1,I pay attention,NA,male,20,2,63b72f35b337507ff1b69f00,37,entom,basic,3,3,4,4,4,65e9eefa30d867a9969ab8a3,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:45Z,2024-03-07T16:47:37Z,NA,2024-03-07T16:47:38Z,173,C232A6J3,760,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
2024-03-07 17:44:52,2024-03-07 17:47:42,0,86.28.187.132,100,169,1,2024-03-07 17:47:42,R_2N4BCaZUlGy2g4V,NA,NA,NA,NA,51.5005,-0.1905,anonymous,EN,1,I pay attention,NA,male,43,6,63cfee94707bca4ddee3eb05,38,archeo,imp,5,4,5,5,5,65e9ef00dc589e75bb16c55e,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:50Z,2024-03-07T16:47:45Z,NA,2024-03-07T16:47:46Z,175,C232A6J3,1148,Male,Asian,Hong Kong,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
2024-03-07 17:44:52,2024-03-07 17:47:42,0,86.28.187.132,100,169,1,2024-03-07 17:47:42,R_2N4BCaZUlGy2g4V,NA,NA,NA,NA,51.5005,-0.1905,anonymous,EN,1,I pay attention,NA,male,43,6,63cfee94707bca4ddee3eb05,38,entom,basic,3,5,5,5,5,65e9ef00dc589e75bb16c55e,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:50Z,2024-03-07T16:47:45Z,NA,2024-03-07T16:47:46Z,175,C232A6J3,1148,Male,Asian,Hong Kong,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
2024-03-07 17:44:48,2024-03-07 17:47:48,0,82.69.83.187,100,180,1,2024-03-07 17:47:49,R_2fZcEHNDGbMOn49,NA,NA,NA,NA,53.5815,-2.1778,anonymous,EN,1,I pay attention,NA,female,52,2,615cb147f04efc8a8c2ff1e5,39,archeo,imp,4,5,4,4,4,65e9eefea88ec48e5a824b8c,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:46Z,2024-03-07T16:47:50Z,NA,2024-03-07T16:47:50Z,184,C232A6J3,683,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:48,2024-03-07 17:47:48,0,82.69.83.187,100,180,1,2024-03-07 17:47:49,R_2fZcEHNDGbMOn49,NA,NA,NA,NA,53.5815,-2.1778,anonymous,EN,1,I pay attention,NA,female,52,2,615cb147f04efc8a8c2ff1e5,39,entom,basic,2,4,3,3,4,65e9eefea88ec48e5a824b8c,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:46Z,2024-03-07T16:47:50Z,NA,2024-03-07T16:47:50Z,184,C232A6J3,683,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:51,2024-03-07 17:47:52,0,31.94.28.37,100,180,1,2024-03-07 17:47:52,R_2uKiFGMxgib9txx,NA,NA,NA,NA,53.4802,-2.1867,anonymous,EN,1,I pay attention,NA,male,45,2,5dc5da21d999de45a504651b,40,archeo,imp,4,4,3,3,4,65e9eefc6425c6a9550c3151,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:48Z,2024-03-07T16:47:58Z,NA,2024-03-07T16:47:59Z,191,C232A6J3,2500,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
2024-03-07 17:44:51,2024-03-07 17:47:52,0,31.94.28.37,100,180,1,2024-03-07 17:47:52,R_2uKiFGMxgib9txx,NA,NA,NA,NA,53.4802,-2.1867,anonymous,EN,1,I pay attention,NA,male,45,2,5dc5da21d999de45a504651b,40,entom,basic,1,1,2,3,4,65e9eefc6425c6a9550c3151,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:48Z,2024-03-07T16:47:58Z,NA,2024-03-07T16:47:59Z,191,C232A6J3,2500,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
2024-03-07 17:44:54,2024-03-07 17:47:53,0,84.64.66.159,100,178,1,2024-03-07 17:47:53,R_8k0ri0OHULHHNwi,NA,NA,NA,NA,55.9025,-4.1085,anonymous,EN,1,I pay attention,NA,male,33,5,5b200bbd325d600001c041c0,41,archeo,basic,3,3,3,2,3,65e9eef3dbe87ab9e222c49e,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:52Z,2024-03-07T16:47:54Z,NA,2024-03-07T16:47:55Z,182,C232A6J3,3218,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:54,2024-03-07 17:47:53,0,84.64.66.159,100,178,1,2024-03-07 17:47:53,R_8k0ri0OHULHHNwi,NA,NA,NA,NA,55.9025,-4.1085,anonymous,EN,1,I pay attention,NA,male,33,5,5b200bbd325d600001c041c0,41,entom,imp,4,4,2,2,3,65e9eef3dbe87ab9e222c49e,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:52Z,2024-03-07T16:47:54Z,NA,2024-03-07T16:47:55Z,182,C232A6J3,3218,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:55,2024-03-07 17:47:53,0,80.192.27.210,100,177,1,2024-03-07 17:47:53,R_2e5kV32BH6lKnRB,NA,NA,NA,NA,51.8441,-2.1582,anonymous,EN,1,I pay attention,NA,male,32,2,62a7970f8387f3fcc95b106b,42,archeo,basic,3,4,4,4,3,65e9eefca5fc46a077458a6d,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:52Z,2024-03-07T16:47:56Z,NA,2024-03-07T16:47:57Z,185,C232A6J3,1300,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:55,2024-03-07 17:47:53,0,80.192.27.210,100,177,1,2024-03-07 17:47:53,R_2e5kV32BH6lKnRB,NA,NA,NA,NA,51.8441,-2.1582,anonymous,EN,1,I pay attention,NA,male,32,2,62a7970f8387f3fcc95b106b,42,entom,imp,4,5,5,5,4,65e9eefca5fc46a077458a6d,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:52Z,2024-03-07T16:47:56Z,NA,2024-03-07T16:47:57Z,185,C232A6J3,1300,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2024-03-07 17:44:53,2024-03-07 17:47:53,0,2.29.131.141,100,180,1,2024-03-07 17:47:53,R_8xFTQFgc04sCsHo,NA,NA,NA,NA,50.8429,-0.1158,anonymous,EN,1,I pay attention,NA,male,46,6,5e8c81b7d1ee09010f479a4b,43,archeo,imp,2,3,3,3,2,65e9eef9dce7dd83a3fa12fc,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:49Z,2024-03-07T16:47:54Z,NA,2024-03-07T16:47:55Z,186,C232A6J3,189,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
2024-03-07 17:44:53,2024-03-07 17:47:53,0,2.29.131.141,100,180,1,2024-03-07 17:47:53,R_8xFTQFgc04sCsHo,NA,NA,NA,NA,50.8429,-0.1158,anonymous,EN,1,I pay attention,NA,male,46,6,5e8c81b7d1ee09010f479a4b,43,entom,basic,2,3,3,3,4,65e9eef9dce7dd83a3fa12fc,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:49Z,2024-03-07T16:47:54Z,NA,2024-03-07T16:47:55Z,186,C232A6J3,189,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
2024-03-07 17:44:55,2024-03-07 17:47:54,0,143.58.226.15,100,179,1,2024-03-07 17:47:54,R_8afQZKM9IjZgDzx,NA,NA,NA,NA,53.4788,-2.2585,anonymous,EN,1,i pay attention,NA,female,25,5,5fdbe8c8a6a9ed0aff1e395b,44,archeo,basic,4,5,3,4,4,65e9ef0188b0123c5b9cf85e,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:53Z,2024-03-07T16:47:55Z,NA,2024-03-07T16:47:56Z,183,C232A6J3,454,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
